"Activity" "Measurement" "mean" "std_dev"
"STANDING" "tGravityAccMag_sma" -0.954179661789087 0.0624861011718512
"STANDING" "tGravityAccMag_std" -0.946534779481637 0.0800291051023359
"WALKING" "angletBodyAccJerkMean_gravityMean" -0.00701054878880372 0.539505019813043
"WALKING" "angletBodyAccMean_gravity" 0.0149182634216028 0.453509756148987
"WALKING" "angletBodyGyroJerkMean_gravityMean" -0.0194431027653136 0.507816382167065
"WALKING" "angletBodyGyroMean_gravityMean" 0.0113324287049361 0.669895724565577
"WALKING" "angleX_gravityMean" -0.761886223623693 0.0986711651521825
"WALKING" "angleY_gravityMean" 0.218599343426249 0.0660502013993402
"WALKING" "angleZ_gravityMean" 0.0597706423540058 0.109032455902869
"WALKING" "fBodyAcc_bandsEnergy_1_16" -0.75964516558072 0.103364075877446
"WALKING" "fBodyAcc_bandsEnergy_1_16_1" -0.536251598012137 0.219617647426538
"WALKING" "fBodyAcc_bandsEnergy_1_16_2" -0.747282682239257 0.14915752407042
"WALKING" "fBodyAcc_bandsEnergy_1_24" -0.752641510336818 0.102611178130253
"WALKING" "fBodyAcc_bandsEnergy_1_24_1" -0.507377599613937 0.218826136429598
"WALKING" "fBodyAcc_bandsEnergy_1_24_2" -0.715978827797329 0.167392841735756
"WALKING" "fBodyAcc_bandsEnergy_1_8" -0.772254247346109 0.102618069684616
"WALKING" "fBodyAcc_bandsEnergy_1_8_1" -0.637264319630256 0.163939510880163
"WALKING" "fBodyAcc_bandsEnergy_1_8_2" -0.76481060195122 0.139312921688916
"WALKING" "fBodyAcc_bandsEnergy_17_24" -0.661086919846806 0.226754320706795
"WALKING" "fBodyAcc_bandsEnergy_17_24_1" -0.609871467962195 0.234830245799417
"WALKING" "fBodyAcc_bandsEnergy_17_24_2" -0.805822627606562 0.189544242919393
"WALKING" "fBodyAcc_bandsEnergy_17_32" -0.645868857092247 0.229554476522877
"WALKING" "fBodyAcc_bandsEnergy_17_32_1" -0.550325669542973 0.265895598065052
"WALKING" "fBodyAcc_bandsEnergy_17_32_2" -0.844412171569222 0.139998213680803
"WALKING" "fBodyAcc_bandsEnergy_25_32" -0.787868477170441 0.178765014011766
"WALKING" "fBodyAcc_bandsEnergy_25_32_1" -0.748470709184088 0.21498649767744
"WALKING" "fBodyAcc_bandsEnergy_25_32_2" -0.912263235788037 0.0866513315929214
"WALKING" "fBodyAcc_bandsEnergy_25_48" -0.778017767434553 0.161324741200224
"WALKING" "fBodyAcc_bandsEnergy_25_48_1" -0.727516077603949 0.207740382466798
"WALKING" "fBodyAcc_bandsEnergy_25_48_2" -0.910044739608595 0.0821874585842213
"WALKING" "fBodyAcc_bandsEnergy_33_40" -0.853970237921603 0.1063878514376
"WALKING" "fBodyAcc_bandsEnergy_33_40_1" -0.761936936788386 0.200295197284551
"WALKING" "fBodyAcc_bandsEnergy_33_40_2" -0.923516377752613 0.0758936972712251
"WALKING" "fBodyAcc_bandsEnergy_33_48" -0.85330656518583 0.0970502101984063
"WALKING" "fBodyAcc_bandsEnergy_33_48_1" -0.722216204834418 0.206395870000925
"WALKING" "fBodyAcc_bandsEnergy_33_48_2" -0.904427164444251 0.084533997127824
"WALKING" "fBodyAcc_bandsEnergy_41_48" -0.852162506772067 0.107203306030969
"WALKING" "fBodyAcc_bandsEnergy_41_48_1" -0.729477892118467 0.200943109964865
"WALKING" "fBodyAcc_bandsEnergy_41_48_2" -0.870820798955285 0.111964676177873
"WALKING" "fBodyAcc_bandsEnergy_49_56" -0.905266862789199 0.0852016274887547
"WALKING" "fBodyAcc_bandsEnergy_49_56_1" -0.771720080504065 0.198815938338085
"WALKING" "fBodyAcc_bandsEnergy_49_56_2" -0.878891051554007 0.111414229416761
"WALKING" "fBodyAcc_bandsEnergy_49_64" -0.914378054876307 0.0857703440762412
"WALKING" "fBodyAcc_bandsEnergy_49_64_1" -0.816623465739257 0.184534353601592
"WALKING" "fBodyAcc_bandsEnergy_49_64_2" -0.891513138681765 0.104952760200081
"WALKING" "fBodyAcc_bandsEnergy_57_64" -0.932450291754762 0.100366057358863
"WALKING" "fBodyAcc_bandsEnergy_57_64_1" -0.895690017811847 0.173880066801571
"WALKING" "fBodyAcc_bandsEnergy_57_64_2" -0.924394961279907 0.117193769663527
"WALKING" "fBodyAcc_bandsEnergy_9_16" -0.801258125578397 0.118157573808667
"WALKING" "fBodyAcc_bandsEnergy_9_16_1" -0.63880345484518 0.236930726002391
"WALKING" "fBodyAcc_bandsEnergy_9_16_2" -0.799241040030314 0.164774912719635
"WALKING" "fBodyAcc_energy_X" -0.753054528629501 0.102910674600307
"WALKING" "fBodyAcc_energy_Y" -0.498457975791115 0.219862948339376
"WALKING" "fBodyAcc_energy_Z" -0.706891187905865 0.170542577747465
"WALKING" "fBodyAcc_entropy_X" 0.540026692247387 0.117958750222683
"WALKING" "fBodyAcc_entropy_Y" 0.531068498408827 0.112735166434313
"WALKING" "fBodyAcc_entropy_Z" 0.432387498391986 0.148364676666798
"WALKING" "fBodyAcc_iqr_X" -0.313768790005993 0.195287561877149
"WALKING" "fBodyAcc_iqr_Y" -0.246701031418223 0.202743654532967
"WALKING" "fBodyAcc_iqr_Z" -0.485912835529443 0.176442136356191
"WALKING" "fBodyAcc_kurtosis_X" -0.49210106719489 0.259477177184895
"WALKING" "fBodyAcc_kurtosis_Y" -0.740620975874158 0.144677374122654
"WALKING" "fBodyAcc_kurtosis_Z" -0.571077290334204 0.262654995598856
"WALKING" "fBodyAcc_mad_X" -0.252552631825108 0.156294744305775
"WALKING" "fBodyAcc_mad_Y" -0.0274996534835482 0.198235053733144
"WALKING" "fBodyAcc_mad_Z" -0.297217146058769 0.201356998565711
"WALKING" "fBodyAcc_max_X" -0.442246813095819 0.155804716812578
"WALKING" "fBodyAcc_max_Y" -0.361498655278351 0.182397424025885
"WALKING" "fBodyAcc_max_Z" -0.34613176409061 0.244673562001487
"WALKING" "fBodyAcc_maxInds_X" -0.764452434047619 0.0621531870914359
"WALKING" "fBodyAcc_maxInds_Y" -0.698838558390825 0.215746431298503
"WALKING" "fBodyAcc_maxInds_Z" -0.777182165708479 0.184061808716199
"WALKING" "fBodyAcc_mean_X" -0.297890931822619 0.15334240466004
"WALKING" "fBodyAcc_mean_Y" -0.0423392245272938 0.198569264983813
"WALKING" "fBodyAcc_mean_Z" -0.341840674953966 0.190639590243654
"WALKING" "fBodyAcc_meanFreq_X" -0.28685827761899 0.142187704585159
"WALKING" "fBodyAcc_meanFreq_Y" 0.0518636618040337 0.163579121667974
"WALKING" "fBodyAcc_meanFreq_Z" 0.0749560748261487 0.198535746841188
"WALKING" "fBodyAcc_min_X" -0.73935304879849 0.21130735736359
"WALKING" "fBodyAcc_min_Y" -0.762107437107491 0.196774112064501
"WALKING" "fBodyAcc_min_Z" -0.844617051316492 0.126413688736234
"WALKING" "fBodyAcc_skewness_X" -0.111500182050488 0.21791973433446
"WALKING" "fBodyAcc_skewness_Y" -0.40075684766324 0.156392414512162
"WALKING" "fBodyAcc_skewness_Z" -0.302537263561376 0.258583195294246
"WALKING" "fBodyAcc_sma" -0.128029814126864 0.15108243714209
"WALKING" "fBodyAcc_std_X" -0.322835798362427 0.145966185592282
"WALKING" "fBodyAcc_std_Y" -0.0772063416317422 0.197633654197371
"WALKING" "fBodyAcc_std_Z" -0.296078309260848 0.213893216390605
"WALKING" "fBodyAccJerk_bandsEnergy_1_16" -0.77381927354878 0.119019212834838
"WALKING" "fBodyAccJerk_bandsEnergy_1_16_1" -0.641646538055787 0.209357681011184
"WALKING" "fBodyAccJerk_bandsEnergy_1_16_2" -0.752216099642044 0.190611542271153
"WALKING" "fBodyAccJerk_bandsEnergy_1_24" -0.702245789388502 0.147785720817947
"WALKING" "fBodyAccJerk_bandsEnergy_1_24_1" -0.534607850218961 0.223185950916947
"WALKING" "fBodyAccJerk_bandsEnergy_1_24_2" -0.767403036333496 0.178991353365657
"WALKING" "fBodyAccJerk_bandsEnergy_1_8" -0.818959948141696 0.0983700127110407
"WALKING" "fBodyAccJerk_bandsEnergy_1_8_1" -0.70121093758705 0.167466374742226
"WALKING" "fBodyAccJerk_bandsEnergy_1_8_2" -0.811578150969803 0.134207405352453
"WALKING" "fBodyAccJerk_bandsEnergy_17_24" -0.695887631803717 0.204496018329383
"WALKING" "fBodyAccJerk_bandsEnergy_17_24_1" -0.535049125378688 0.283971308907676
"WALKING" "fBodyAccJerk_bandsEnergy_17_24_2" -0.820841457545296 0.162118690750252
"WALKING" "fBodyAccJerk_bandsEnergy_17_32" -0.66795572711144 0.217871542266324
"WALKING" "fBodyAccJerk_bandsEnergy_17_32_1" -0.548275100204338 0.275909688163148
"WALKING" "fBodyAccJerk_bandsEnergy_17_32_2" -0.867057351990128 0.111783028802636
"WALKING" "fBodyAccJerk_bandsEnergy_25_32" -0.793729019721835 0.174460504676072
"WALKING" "fBodyAccJerk_bandsEnergy_25_32_1" -0.761484035748026 0.20395682666058
"WALKING" "fBodyAccJerk_bandsEnergy_25_32_2" -0.91530989466899 0.0835938655337154
"WALKING" "fBodyAccJerk_bandsEnergy_25_48" -0.738510490120325 0.18193379085674
"WALKING" "fBodyAccJerk_bandsEnergy_25_48_1" -0.74142761140842 0.190066601478635
"WALKING" "fBodyAccJerk_bandsEnergy_25_48_2" -0.912990085955285 0.0792387335085798
"WALKING" "fBodyAccJerk_bandsEnergy_33_40" -0.862579634994193 0.100493704941314
"WALKING" "fBodyAccJerk_bandsEnergy_33_40_1" -0.803816596479442 0.164344963321046
"WALKING" "fBodyAccJerk_bandsEnergy_33_40_2" -0.929881118577236 0.0728913356029337
"WALKING" "fBodyAccJerk_bandsEnergy_33_48" -0.837475921329849 0.103647489412693
"WALKING" "fBodyAccJerk_bandsEnergy_33_48_1" -0.717773068738095 0.201342841848959
"WALKING" "fBodyAccJerk_bandsEnergy_33_48_2" -0.909341525778165 0.0826544609851624
"WALKING" "fBodyAccJerk_bandsEnergy_41_48" -0.829342132074332 0.119143551303345
"WALKING" "fBodyAccJerk_bandsEnergy_41_48_1" -0.712756403767363 0.206198852286675
"WALKING" "fBodyAccJerk_bandsEnergy_41_48_2" -0.877442998371661 0.109392133142143
"WALKING" "fBodyAccJerk_bandsEnergy_49_56" -0.896284024570848 0.0879024622406266
"WALKING" "fBodyAccJerk_bandsEnergy_49_56_1" -0.812383042385598 0.142618222829427
"WALKING" "fBodyAccJerk_bandsEnergy_49_56_2" -0.849842622649826 0.140929798046194
"WALKING" "fBodyAccJerk_bandsEnergy_49_64" -0.892648447015099 0.0916083481582532
"WALKING" "fBodyAccJerk_bandsEnergy_49_64_1" -0.826855396706156 0.131349248936412
"WALKING" "fBodyAccJerk_bandsEnergy_49_64_2" -0.850201607053717 0.139757264105707
"WALKING" "fBodyAccJerk_bandsEnergy_57_64" -0.971903906289199 0.0558585080431403
"WALKING" "fBodyAccJerk_bandsEnergy_57_64_1" -0.927074495820557 0.126049032329785
"WALKING" "fBodyAccJerk_bandsEnergy_57_64_2" -0.936089405989547 0.123435928562536
"WALKING" "fBodyAccJerk_bandsEnergy_9_16" -0.773355453246225 0.14086766812107
"WALKING" "fBodyAccJerk_bandsEnergy_9_16_1" -0.682423935962852 0.206031502692702
"WALKING" "fBodyAccJerk_bandsEnergy_9_16_2" -0.788564119879675 0.181641912219013
"WALKING" "fBodyAccJerk_energy_X" -0.711305054131533 0.146299311486441
"WALKING" "fBodyAccJerk_energy_Y" -0.570554523094367 0.205198569028468
"WALKING" "fBodyAccJerk_energy_Z" -0.841606856908827 0.115942362152943
"WALKING" "fBodyAccJerk_entropy_X" 0.517530195664925 0.137770132606713
"WALKING" "fBodyAccJerk_entropy_Y" 0.555793994233449 0.141671080427616
"WALKING" "fBodyAccJerk_entropy_Z" 0.328088663181376 0.186613962674126
"WALKING" "fBodyAccJerk_iqr_X" -0.270255731944681 0.207578724109684
"WALKING" "fBodyAccJerk_iqr_Y" -0.386581340256973 0.176214933909437
"WALKING" "fBodyAccJerk_iqr_Z" -0.522435459019164 0.172644557934866
"WALKING" "fBodyAccJerk_kurtosis_X" -0.618465629852033 0.199222268793308
"WALKING" "fBodyAccJerk_kurtosis_Y" -0.711054605629936 0.197792527140091
"WALKING" "fBodyAccJerk_kurtosis_Z" -0.701589369494599 0.213241164296304
"WALKING" "fBodyAccJerk_mad_X" -0.167841525965855 0.216400097462092
"WALKING" "fBodyAccJerk_mad_Y" -0.138452184470499 0.212994725238703
"WALKING" "fBodyAccJerk_mad_Z" -0.482964452079071 0.186236634801577
"WALKING" "fBodyAccJerk_max_X" -0.410419705833653 0.190481165129493
"WALKING" "fBodyAccJerk_max_Y" -0.23108041607054 0.235654144957333
"WALKING" "fBodyAccJerk_max_Z" -0.534280259857236 0.220276277575285
"WALKING" "fBodyAccJerk_maxInds_X" -0.453821138211382 0.196014705110965
"WALKING" "fBodyAccJerk_maxInds_Y" -0.384761904761905 0.162227651146782
"WALKING" "fBodyAccJerk_maxInds_Z" -0.321486643437863 0.191805686513025
"WALKING" "fBodyAccJerk_mean_X" -0.31112743843018 0.171811369143927
"WALKING" "fBodyAccJerk_mean_Y" -0.170395065771795 0.197779306900531
"WALKING" "fBodyAccJerk_mean_Z" -0.451010514389593 0.186534090433085
"WALKING" "fBodyAccJerk_meanFreq_X" -0.258388290587468 0.14458081351622
"WALKING" "fBodyAccJerk_meanFreq_Y" -0.354659109992689 0.170958979803087
"WALKING" "fBodyAccJerk_meanFreq_Z" -0.24068649680518 0.201728048050005
"WALKING" "fBodyAccJerk_min_X" -0.775608273341638 0.179341938134857
"WALKING" "fBodyAccJerk_min_Y" -0.689196721365331 0.253869035274872
"WALKING" "fBodyAccJerk_min_Z" -0.764093716006969 0.203072126036901
"WALKING" "fBodyAccJerk_skewness_X" -0.149227889307602 0.210755265390337
"WALKING" "fBodyAccJerk_skewness_Y" -0.221067039517753 0.193964912812067
"WALKING" "fBodyAccJerk_skewness_Z" -0.309842734939776 0.225886193599449
"WALKING" "fBodyAccJerk_sma" -0.194150773768118 0.17223330846008
"WALKING" "fBodyAccJerk_std_X" -0.287897688500499 0.191054230076871
"WALKING" "fBodyAccJerk_std_Y" -0.0908699078702335 0.22649876429757
"WALKING" "fBodyAccJerk_std_Z" -0.506329080412654 0.190678693679761
"WALKING" "fBodyAccMag_energy" -0.76605393796748 0.0993716635981545
"WALKING" "fBodyAccMag_entropy" 0.451805529250871 0.1297334873538
"WALKING" "fBodyAccMag_iqr" -0.475183172763182 0.157502983294164
"WALKING" "fBodyAccMag_kurtosis" -0.761674393643438 0.129005330103704
"WALKING" "fBodyAccMag_mad" -0.355583147863432 0.143411929711783
"WALKING" "fBodyAccMag_max" -0.646100501771196 0.0889118170049909
"WALKING" "fBodyAccMag_maxInds" -0.643037365434379 0.228893895889083
"WALKING" "fBodyAccMag_mean" -0.275558097404657 0.174033899492176
"WALKING" "fBodyAccMag_meanFreq" 0.184417205519328 0.138241777237696
"WALKING" "fBodyAccMag_min" -0.806156426951219 0.141745745680705
"WALKING" "fBodyAccMag_skewness" -0.477939859160859 0.15590761463186
"WALKING" "fBodyAccMag_sma" -0.275558097404657 0.174033899492176
"WALKING" "fBodyAccMag_std" -0.480002278144599 0.1086580506284
"WALKING" "fBodyBodyAccJerkMag_energy" -0.666556567321719 0.162945056611659
"WALKING" "fBodyBodyAccJerkMag_entropy" 0.352437798528107 0.167090773615877
"WALKING" "fBodyBodyAccJerkMag_iqr" -0.351559371814983 0.188071136765919
"WALKING" "fBodyBodyAccJerkMag_kurtosis" -0.320794804001887 0.387130202778174
"WALKING" "fBodyBodyAccJerkMag_mad" -0.193003170751161 0.215155439745306
"WALKING" "fBodyBodyAccJerkMag_max" -0.303183977466702 0.208765783995742
"WALKING" "fBodyBodyAccJerkMag_maxInds" -0.88918385416957 0.0323431598976539
"WALKING" "fBodyBodyAccJerkMag_mean" -0.214653971925401 0.199189211122288
"WALKING" "fBodyBodyAccJerkMag_meanFreq" 0.0773140386701899 0.166781341796354
"WALKING" "fBodyBodyAccJerkMag_min" -0.604658793843827 0.252092307285778
"WALKING" "fBodyBodyAccJerkMag_skewness" 0.011228890620043 0.315935071761778
"WALKING" "fBodyBodyAccJerkMag_sma" -0.214653971925401 0.199189211122288
"WALKING" "fBodyBodyAccJerkMag_std" -0.221617770280105 0.204430167117959
"WALKING" "fBodyBodyGyroJerkMag_energy" -0.844772259255517 0.174468468218905
"WALKING" "fBodyBodyGyroJerkMag_entropy" 0.388799193280836 0.176876588870196
"WALKING" "fBodyBodyGyroJerkMag_iqr" -0.504809333208711 0.245139558468663
"WALKING" "fBodyBodyGyroJerkMag_kurtosis" -0.400268482178235 0.371718719200114
"WALKING" "fBodyBodyGyroJerkMag_mad" -0.490641218509582 0.258668465729854
"WALKING" "fBodyBodyGyroJerkMag_max" -0.531052779370441 0.23799953717278
"WALKING" "fBodyBodyGyroJerkMag_maxInds" -0.886197293908246 0.0478023660435069
"WALKING" "fBodyBodyGyroJerkMag_mean" -0.515516844208937 0.223155643444349
"WALKING" "fBodyBodyGyroJerkMag_meanFreq" 0.130805801208583 0.161450456988556
"WALKING" "fBodyBodyGyroJerkMag_min" -0.724700176414924 0.20970936605632
"WALKING" "fBodyBodyGyroJerkMag_skewness" -0.0713076530159233 0.320070748642452
"WALKING" "fBodyBodyGyroJerkMag_sma" -0.515516844208937 0.223155643444349
"WALKING" "fBodyBodyGyroJerkMag_std" -0.514404823691173 0.246269917709309
"WALKING" "fBodyBodyGyroMag_energy" -0.784949009123635 0.169123460072396
"WALKING" "fBodyBodyGyroMag_entropy" 0.541917108635308 0.133682496585658
"WALKING" "fBodyBodyGyroMag_iqr" -0.447918327192503 0.209164057076795
"WALKING" "fBodyBodyGyroMag_kurtosis" -0.676337320523751 0.200707433079425
"WALKING" "fBodyBodyGyroMag_mad" -0.424990192795401 0.192775422014292
"WALKING" "fBodyBodyGyroMag_max" -0.53385607735122 0.198621159496856
"WALKING" "fBodyBodyGyroMag_maxInds" -0.725542749616725 0.185287009753648
"WALKING" "fBodyBodyGyroMag_mean" -0.409173038476359 0.212386687537609
"WALKING" "fBodyBodyGyroMag_meanFreq" 0.163203814253339 0.201165224266678
"WALKING" "fBodyBodyGyroMag_min" -0.788353463520209 0.170910988431519
"WALKING" "fBodyBodyGyroMag_skewness" -0.377188428198502 0.217558013372818
"WALKING" "fBodyBodyGyroMag_sma" -0.409173038476359 0.212386687537609
"WALKING" "fBodyBodyGyroMag_std" -0.47383309359518 0.188232854975188
"WALKING" "fBodyGyro_bandsEnergy_1_16" -0.858828715236527 0.102129277855677
"WALKING" "fBodyGyro_bandsEnergy_1_16_1" -0.781570417780488 0.170137956218692
"WALKING" "fBodyGyro_bandsEnergy_1_16_2" -0.790555506829268 0.113109547468696
"WALKING" "fBodyGyro_bandsEnergy_1_24" -0.849707849452381 0.103327208120151
"WALKING" "fBodyGyro_bandsEnergy_1_24_1" -0.740746452635714 0.212021044107112
"WALKING" "fBodyGyro_bandsEnergy_1_24_2" -0.772149338054588 0.113948092586964
"WALKING" "fBodyGyro_bandsEnergy_1_8" -0.887863120641696 0.0923553338679772
"WALKING" "fBodyGyro_bandsEnergy_1_8_1" -0.755228487221022 0.218322865852738
"WALKING" "fBodyGyro_bandsEnergy_1_8_2" -0.818201723902439 0.11258524982583
"WALKING" "fBodyGyro_bandsEnergy_17_24" -0.788535947990128 0.144063046400691
"WALKING" "fBodyGyro_bandsEnergy_17_24_1" -0.882510987723461 0.208601327741287
"WALKING" "fBodyGyro_bandsEnergy_17_24_2" -0.855671766004646 0.138657884429077
"WALKING" "fBodyGyro_bandsEnergy_17_32" -0.787603548067364 0.144011321741132
"WALKING" "fBodyGyro_bandsEnergy_17_32_1" -0.867442462493089 0.21405438338265
"WALKING" "fBodyGyro_bandsEnergy_17_32_2" -0.829045040547619 0.15822774466966
"WALKING" "fBodyGyro_bandsEnergy_25_32" -0.896303546643438 0.104486079691684
"WALKING" "fBodyGyro_bandsEnergy_25_32_1" -0.925209723554007 0.0907943592451652
"WALKING" "fBodyGyro_bandsEnergy_25_32_2" -0.931151009355401 0.0772279841055373
"WALKING" "fBodyGyro_bandsEnergy_25_48" -0.890109981365854 0.10503686277808
"WALKING" "fBodyGyro_bandsEnergy_25_48_1" -0.925975240499419 0.0836043830527134
"WALKING" "fBodyGyro_bandsEnergy_25_48_2" -0.933811915754936 0.0661690739577329
"WALKING" "fBodyGyro_bandsEnergy_33_40" -0.886960769437863 0.125873441069252
"WALKING" "fBodyGyro_bandsEnergy_33_40_1" -0.955093421085947 0.0497948385755694
"WALKING" "fBodyGyro_bandsEnergy_33_40_2" -0.94510634738676 0.0554220538759227
"WALKING" "fBodyGyro_bandsEnergy_33_48" -0.878768234636237 0.124546790073601
"WALKING" "fBodyGyro_bandsEnergy_33_48_1" -0.946141217067364 0.0559682215923551
"WALKING" "fBodyGyro_bandsEnergy_33_48_2" -0.93972100597561 0.0555001377384566
"WALKING" "fBodyGyro_bandsEnergy_41_48" -0.894755060377468 0.104328030670814
"WALKING" "fBodyGyro_bandsEnergy_41_48_1" -0.913735852038328 0.0915731210252116
"WALKING" "fBodyGyro_bandsEnergy_41_48_2" -0.925825758379791 0.0674959592143515
"WALKING" "fBodyGyro_bandsEnergy_49_56" -0.925164527479094 0.10548298887574
"WALKING" "fBodyGyro_bandsEnergy_49_56_1" -0.897869996446574 0.131209392193634
"WALKING" "fBodyGyro_bandsEnergy_49_56_2" -0.907561715340534 0.1049515909395
"WALKING" "fBodyGyro_bandsEnergy_49_64" -0.938525835477933 0.0988528765915584
"WALKING" "fBodyGyro_bandsEnergy_49_64_1" -0.906535173785714 0.130855053197176
"WALKING" "fBodyGyro_bandsEnergy_49_64_2" -0.92365574945122 0.0975845631360011
"WALKING" "fBodyGyro_bandsEnergy_57_64" -0.955360617698026 0.0947914623309178
"WALKING" "fBodyGyro_bandsEnergy_57_64_1" -0.949942654586527 0.10754863077056
"WALKING" "fBodyGyro_bandsEnergy_57_64_2" -0.944578913001161 0.09604224150115
"WALKING" "fBodyGyro_bandsEnergy_9_16" -0.756154737972474 0.189138566739813
"WALKING" "fBodyGyro_bandsEnergy_9_16_1" -0.917556697054588 0.0976026623868292
"WALKING" "fBodyGyro_bandsEnergy_9_16_2" -0.891082209465737 0.0879521164355351
"WALKING" "fBodyGyro_energy_X" -0.846019625397793 0.10499678085991
"WALKING" "fBodyGyro_energy_Y" -0.754014604045819 0.199832037301285
"WALKING" "fBodyGyro_energy_Z" -0.76547051811266 0.115517898737988
"WALKING" "fBodyGyro_entropy_X" 0.542314868234611 0.113735839127992
"WALKING" "fBodyGyro_entropy_Y" 0.581812992421603 0.138361810103008
"WALKING" "fBodyGyro_entropy_Z" 0.458142051178281 0.117549039068751
"WALKING" "fBodyGyro_iqr_X" -0.376083641389837 0.201573460381492
"WALKING" "fBodyGyro_iqr_Y" -0.48759492330345 0.235369826378165
"WALKING" "fBodyGyro_iqr_Z" -0.407957362883856 0.185925164347361
"WALKING" "fBodyGyro_kurtosis_X" -0.510645733982642 0.25955504166908
"WALKING" "fBodyGyro_kurtosis_Y" -0.631235333922532 0.236005298823547
"WALKING" "fBodyGyro_kurtosis_Z" -0.576422713040093 0.242287281247906
"WALKING" "fBodyGyro_mad_X" -0.391574470452323 0.177436864668795
"WALKING" "fBodyGyro_mad_Y" -0.399912737798833 0.234561783993373
"WALKING" "fBodyGyro_mad_Z" -0.305640497650267 0.174036150031591
"WALKING" "fBodyGyro_max_X" -0.512978928522997 0.179311379407986
"WALKING" "fBodyGyro_max_Y" -0.467009074620573 0.257826691440464
"WALKING" "fBodyGyro_max_Z" -0.56179957601626 0.145687340178706
"WALKING" "fBodyGyro_maxInds_X" -0.842934570055168 0.20307395091497
"WALKING" "fBodyGyro_maxInds_Y" -0.597429846281069 0.33008440691893
"WALKING" "fBodyGyro_maxInds_Z" -0.61780608029849 0.228651109111181
"WALKING" "fBodyGyro_mean_X" -0.348237370890012 0.191353893868466
"WALKING" "fBodyGyro_mean_Y" -0.388384886139303 0.240647328822551
"WALKING" "fBodyGyro_mean_Z" -0.310406242610407 0.170474429358191
"WALKING" "fBodyGyro_meanFreq_X" -0.0677418230563182 0.172698027137537
"WALKING" "fBodyGyro_meanFreq_Y" -0.0984530711444367 0.219197417387633
"WALKING" "fBodyGyro_meanFreq_Z" -0.0721787297258188 0.211815515628577
"WALKING" "fBodyGyro_min_X" -0.877453154963995 0.114627215842623
"WALKING" "fBodyGyro_min_Y" -0.804496562779094 0.174699531705997
"WALKING" "fBodyGyro_min_Z" -0.838899779916376 0.145386008752714
"WALKING" "fBodyGyro_skewness_X" -0.187378472282462 0.238051103896906
"WALKING" "fBodyGyro_skewness_Y" -0.25445497461597 0.23986939125837
"WALKING" "fBodyGyro_skewness_Z" -0.234250376218873 0.236561422052528
"WALKING" "fBodyGyro_sma" -0.315233840407375 0.183751828041163
"WALKING" "fBodyGyro_std_X" -0.510431986710081 0.155241139103676
"WALKING" "fBodyGyro_std_Y" -0.331961524686347 0.268914872731184
"WALKING" "fBodyGyro_std_Z" -0.410569112536585 0.158051411778482
"WALKING" "tBodyAcc_arCoeff_X_1" -0.354865825642009 0.163396825395225
"WALKING" "tBodyAcc_arCoeff_X_2" 0.294155450702201 0.207952517088687
"WALKING" "tBodyAcc_arCoeff_X_3" -0.101805785435883 0.256324742483355
"WALKING" "tBodyAcc_arCoeff_X_4" 0.104094438495767 0.191369254680572
"WALKING" "tBodyAcc_arCoeff_Y_1" -0.171893673072027 0.173210147206728
"WALKING" "tBodyAcc_arCoeff_Y_2" 0.178097550470023 0.179778018394852
"WALKING" "tBodyAcc_arCoeff_Y_3" 0.130354743656171 0.233778634917016
"WALKING" "tBodyAcc_arCoeff_Y_4" -0.0761458007634222 0.20536803784718
"WALKING" "tBodyAcc_arCoeff_Z_1" -0.152110010764161 0.214694686913351
"WALKING" "tBodyAcc_arCoeff_Z_2" 0.187787920561585 0.184406028801231
"WALKING" "tBodyAcc_arCoeff_Z_3" -0.0184858563793438 0.250883046603709
"WALKING" "tBodyAcc_arCoeff_Z_4" -0.124871904703581 0.232528066717982
"WALKING" "tBodyAcc_correlation_X_Y" -0.111835266889172 0.160570351606325
"WALKING" "tBodyAcc_correlation_X_Z" -0.134239364191957 0.174082254247675
"WALKING" "tBodyAcc_correlation_Y_Z" 0.240679244740285 0.26940974960537
"WALKING" "tBodyAcc_energy_X" -0.753202471103368 0.102759678238147
"WALKING" "tBodyAcc_energy_Y" -0.807133381445993 0.0844705494093772
"WALKING" "tBodyAcc_energy_Z" -0.740080524033682 0.150758590753571
"WALKING" "tBodyAcc_entropy_X" 0.396591950345645 0.125147845016656
"WALKING" "tBodyAcc_entropy_Y" 0.294771447331998 0.117630510970757
"WALKING" "tBodyAcc_entropy_Z" 0.165607089737977 0.148478282829521
"WALKING" "tBodyAcc_iqr_X" -0.423486368497654 0.141192412301214
"WALKING" "tBodyAcc_iqr_Y" -0.296665184613252 0.175124053943471
"WALKING" "tBodyAcc_iqr_Z" -0.316198434265408 0.186828875713804
"WALKING" "tBodyAcc_mad_X" -0.352469604338328 0.138427658504851
"WALKING" "tBodyAcc_mad_Y" -0.0554907398211287 0.197836987021323
"WALKING" "tBodyAcc_mad_Z" -0.274098038387096 0.203742154200935
"WALKING" "tBodyAcc_max_X" -0.113457654431702 0.215460257190376
"WALKING" "tBodyAcc_max_Y" -0.0520469452395412 0.133234095521647
"WALKING" "tBodyAcc_max_Z" -0.325424451455772 0.152336701600932
"WALKING" "tBodyAcc_mean_X" 0.276336875325203 0.0494583570809645
"WALKING" "tBodyAcc_mean_Y" -0.0179068331339779 0.0205481498656027
"WALKING" "tBodyAcc_mean_Z" -0.108881687638618 0.031793915883838
