"","Activity","Measurement","mean","std_dev"
"1581","STANDING","tBodyGyroJerk_energy_Y",-0.999168736306401,0.00437353891960255
"1582","STANDING","tBodyGyroJerk_energy_Z",-0.999100575650577,0.00337016388513315
"1583","STANDING","tBodyGyroJerk_entropy_X",-0.373248333504035,0.284732135470826
"1584","STANDING","tBodyGyroJerk_entropy_Y",-0.423949401654869,0.287787484891812
"1585","STANDING","tBodyGyroJerk_entropy_Z",-0.450503926260441,0.246218837158792
"1586","STANDING","tBodyGyroJerk_iqr_X",-0.97379660272298,0.0314907360331977
"1587","STANDING","tBodyGyroJerk_iqr_Y",-0.986162069155299,0.0199513599991339
"1588","STANDING","tBodyGyroJerk_iqr_Z",-0.983305207392445,0.0206655309124824
"1589","STANDING","tBodyGyroJerk_mad_X",-0.96958917001574,0.0374144329687996
"1590","STANDING","tBodyGyroJerk_mad_Y",-0.983178740236097,0.0266299087332798
"1591","STANDING","tBodyGyroJerk_mad_Z",-0.979723459412382,0.0264632666152482
"1592","STANDING","tBodyGyroJerk_max_X",-0.964645833363064,0.0493317312932357
"1593","STANDING","tBodyGyroJerk_max_Y",-0.97958141660021,0.0414379865603811
"1594","STANDING","tBodyGyroJerk_max_Z",-0.97070125387723,0.0477272998320796
"1595","STANDING","tBodyGyroJerk_mean_X",-0.0997292806919727,0.0301039890295518
"1596","STANDING","tBodyGyroJerk_mean_Y",-0.0423171100101784,0.0190435894593779
"1597","STANDING","tBodyGyroJerk_mean_Z",-0.052095548445404,0.0227696568293487
"1598","STANDING","tBodyGyroJerk_min_X",0.966069332528856,0.0504078234870024
"1599","STANDING","tBodyGyroJerk_min_Y",0.981473510351522,0.0372139854443523
"1600","STANDING","tBodyGyroJerk_min_Z",0.979791448819517,0.0301221967381592
"1601","STANDING","tBodyGyroJerk_sma",-0.979390405204617,0.0278664975485125
"1602","STANDING","tBodyGyroJerk_std_X",-0.966957942859391,0.0421685927559222
"1603","STANDING","tBodyGyroJerk_std_Y",-0.980263299260231,0.0343561449171115
"1604","STANDING","tBodyGyroJerk_std_Z",-0.977067117235047,0.0318800790546356
"1605","STANDING","tBodyGyroJerkMag_arCoeff1",0.252306957474024,0.293727545032249
"1606","STANDING","tBodyGyroJerkMag_arCoeff2",-0.181062329334391,0.224063371288162
"1607","STANDING","tBodyGyroJerkMag_arCoeff3",-0.0235257222606128,0.21632954062642
"1608","STANDING","tBodyGyroJerkMag_arCoeff4",-0.183769172957156,0.229998429410429
"1609","STANDING","tBodyGyroJerkMag_energy",-0.999007179265477,0.00373145720484347
"1610","STANDING","tBodyGyroJerkMag_entropy",-0.39045112730787,0.362781719067806
"1611","STANDING","tBodyGyroJerkMag_iqr",-0.980466960613851,0.0287803753261206
"1612","STANDING","tBodyGyroJerkMag_mad",-0.976708149564533,0.0360497645465468
"1613","STANDING","tBodyGyroJerkMag_max",-0.973131350881427,0.0465907482097777
"1614","STANDING","tBodyGyroJerkMag_mean",-0.978697092402938,0.0293890243878539
"1615","STANDING","tBodyGyroJerkMag_min",-0.982691679732424,0.0178052438106728
"1616","STANDING","tBodyGyroJerkMag_sma",-0.978697092402938,0.0293890243878539
"1617","STANDING","tBodyGyroJerkMag_std",-0.973528580524659,0.0436830240898636
"1618","STANDING","tBodyGyroMag_arCoeff1",-0.129419217110715,0.286934632945197
"1619","STANDING","tBodyGyroMag_arCoeff2",-0.0130347959506873,0.261085082241346
"1620","STANDING","tBodyGyroMag_arCoeff3",0.109279575133284,0.23897138402501
"1621","STANDING","tBodyGyroMag_arCoeff4",-0.0171124490490923,0.239978295639757
"1622","STANDING","tBodyGyroMag_energy",-0.994443917360965,0.0148931003394876
"1623","STANDING","tBodyGyroMag_entropy",0.050326323525063,0.411651454558839
"1624","STANDING","tBodyGyroMag_iqr",-0.935038365556139,0.0895855284033872
"1625","STANDING","tBodyGyroMag_mad",-0.92490753679958,0.0996018016182139
"1626","STANDING","tBodyGyroMag_max",-0.941785426726128,0.0776106072564438
"1627","STANDING","tBodyGyroMag_mean",-0.942152523158447,0.070590802568296
"1628","STANDING","tBodyGyroMag_min",-0.966665324832109,0.0526775917773818
"1629","STANDING","tBodyGyroMag_sma",-0.942152523158447,0.070590802568296
"1630","STANDING","tBodyGyroMag_std",-0.929531182355719,0.0941003210624287
"1631","STANDING","tGravityAcc_arCoeff_X_1",-0.371891365168888,0.22991639527288
"1632","STANDING","tGravityAcc_arCoeff_X_2",0.398118405251474,0.219076205088256
"1633","STANDING","tGravityAcc_arCoeff_X_3",-0.424514239286097,0.211258935665055
"1634","STANDING","tGravityAcc_arCoeff_X_4",0.451168644610666,0.207017171893209
"1635","STANDING","tGravityAcc_arCoeff_Y_1",-0.493776751168122,0.23764605812117
"1636","STANDING","tGravityAcc_arCoeff_Y_2",0.462796781728106,0.2550805919001
"1637","STANDING","tGravityAcc_arCoeff_Y_3",-0.464959773841018,0.259113555454131
"1638","STANDING","tGravityAcc_arCoeff_Y_4",0.48155918129596,0.258426415478408
"1639","STANDING","tGravityAcc_arCoeff_Z_1",-0.513757941393704,0.247014406052595
"1640","STANDING","tGravityAcc_arCoeff_Z_2",0.521755473905551,0.244223404360928
"1641","STANDING","tGravityAcc_arCoeff_Z_3",-0.52942515061261,0.241926157051395
"1642","STANDING","tGravityAcc_arCoeff_Z_4",0.534106841074869,0.239754544338212
"1643","STANDING","tGravityAcc_correlation_X_Y",0.376798577904103,0.691892119917045
"1644","STANDING","tGravityAcc_correlation_X_Z",0.118070933967733,0.767974140317306
"1645","STANDING","tGravityAcc_correlation_Y_Z",0.371307692248284,0.676415882278326
"1646","STANDING","tGravityAcc_energy_X",0.843103826516264,0.08643345237757
"1647","STANDING","tGravityAcc_energy_Y",-0.922801971642183,0.0748510624798932
"1648","STANDING","tGravityAcc_energy_Z",-0.95279834252361,0.0704389375133656
"1649","STANDING","tGravityAcc_entropy_X",-0.896255281915898,0.220286798304297
"1650","STANDING","tGravityAcc_entropy_Y",-0.960853985775971,0.146552473861705
"1651","STANDING","tGravityAcc_entropy_Z",-0.70478369750467,0.354963538571494
"1652","STANDING","tGravityAcc_iqr_X",-0.988876188945435,0.0290471387265445
"1653","STANDING","tGravityAcc_iqr_Y",-0.97128628866212,0.0570958927469832
"1654","STANDING","tGravityAcc_iqr_Z",-0.95585156206191,0.0858762565142319
"1655","STANDING","tGravityAcc_mad_X",-0.988225278499475,0.0301268952203429
"1656","STANDING","tGravityAcc_mad_Y",-0.969749558011543,0.0568583655447428
"1657","STANDING","tGravityAcc_mad_Z",-0.953631246062434,0.0874619223509325
"1658","STANDING","tGravityAcc_max_X",0.87043558206191,0.0325339555761326
"1659","STANDING","tGravityAcc_max_Y",-0.198328607890687,0.108549553841003
"1660","STANDING","tGravityAcc_max_Z",-0.0123876395966238,0.152024286603188
"1661","STANDING","tGravityAcc_mean_X",0.941479635262329,0.0338312733642068
"1662","STANDING","tGravityAcc_mean_Y",-0.18424651390288,0.110739789513614
"1663","STANDING","tGravityAcc_mean_Z",-0.0140519613122015,0.15254895787626
"1664","STANDING","tGravityAcc_min_X",0.957347066185729,0.0385351169030104
"1665","STANDING","tGravityAcc_min_Y",-0.164306982363503,0.111153362052018
"1666","STANDING","tGravityAcc_min_Z",-0.0230655124133683,0.154331629461813
"1667","STANDING","tGravityAcc_sma",-0.244514107461857,0.303536919342124
"1668","STANDING","tGravityAcc_std_X",-0.988015176652676,0.0306307847333272
"1669","STANDING","tGravityAcc_std_Y",-0.969351769994753,0.0567720317808617
"1670","STANDING","tGravityAcc_std_Z",-0.953082525826338,0.0874950630006253
"1671","STANDING","tGravityAccMag_arCoeff1",0.0156463676985152,0.257805311553259
"1672","STANDING","tGravityAccMag_arCoeff2",-0.0580775901491973,0.204015769346351
"1673","STANDING","tGravityAccMag_arCoeff3",0.154549001604381,0.235669771165897
"1674","STANDING","tGravityAccMag_arCoeff4",-0.143421797336469,0.254707232635301
"1675","STANDING","tGravityAccMag_energy",-0.995809282775446,0.0153309630791046
"1676","STANDING","tGravityAccMag_entropy",-0.388178336350908,0.340847880908773
"1677","STANDING","tGravityAccMag_iqr",-0.956243953174187,0.0721047329469008
"1678","STANDING","tGravityAccMag_mad",-0.951734600163694,0.0753795147533257
"1679","STANDING","tGravityAccMag_max",-0.947376142675761,0.0681106971641334
"1680","STANDING","tGravityAccMag_mean",-0.954179661789087,0.0624861011718512
"1681","STANDING","tGravityAccMag_min",-0.985206439401889,0.0197163544882914
"1682","STANDING","tGravityAccMag_sma",-0.954179661789087,0.0624861011718512
"1683","STANDING","tGravityAccMag_std",-0.946534779481637,0.0800291051023359
"1684","WALKING","angletBodyAccJerkMean_gravityMean",-0.00701054878880372,0.539505019813043
"1685","WALKING","angletBodyAccMean_gravity",0.0149182634216028,0.453509756148987
"1686","WALKING","angletBodyGyroJerkMean_gravityMean",-0.0194431027653136,0.507816382167065
"1687","WALKING","angletBodyGyroMean_gravityMean",0.0113324287049361,0.669895724565577
"1688","WALKING","angleX_gravityMean",-0.761886223623693,0.0986711651521825
"1689","WALKING","angleY_gravityMean",0.218599343426249,0.0660502013993402
"1690","WALKING","angleZ_gravityMean",0.0597706423540058,0.109032455902869
"1691","WALKING","fBodyAcc_bandsEnergy_1_16",-0.75964516558072,0.103364075877446
"1692","WALKING","fBodyAcc_bandsEnergy_1_16_1",-0.536251598012137,0.219617647426538
"1693","WALKING","fBodyAcc_bandsEnergy_1_16_2",-0.747282682239257,0.14915752407042
"1694","WALKING","fBodyAcc_bandsEnergy_1_24",-0.752641510336818,0.102611178130253
"1695","WALKING","fBodyAcc_bandsEnergy_1_24_1",-0.507377599613937,0.218826136429598
"1696","WALKING","fBodyAcc_bandsEnergy_1_24_2",-0.715978827797329,0.167392841735756
"1697","WALKING","fBodyAcc_bandsEnergy_1_8",-0.772254247346109,0.102618069684616
"1698","WALKING","fBodyAcc_bandsEnergy_1_8_1",-0.637264319630256,0.163939510880163
"1699","WALKING","fBodyAcc_bandsEnergy_1_8_2",-0.76481060195122,0.139312921688916
"1700","WALKING","fBodyAcc_bandsEnergy_17_24",-0.661086919846806,0.226754320706795
"1701","WALKING","fBodyAcc_bandsEnergy_17_24_1",-0.609871467962195,0.234830245799417
"1702","WALKING","fBodyAcc_bandsEnergy_17_24_2",-0.805822627606562,0.189544242919393
"1703","WALKING","fBodyAcc_bandsEnergy_17_32",-0.645868857092247,0.229554476522877
"1704","WALKING","fBodyAcc_bandsEnergy_17_32_1",-0.550325669542973,0.265895598065052
"1705","WALKING","fBodyAcc_bandsEnergy_17_32_2",-0.844412171569222,0.139998213680803
"1706","WALKING","fBodyAcc_bandsEnergy_25_32",-0.787868477170441,0.178765014011766
"1707","WALKING","fBodyAcc_bandsEnergy_25_32_1",-0.748470709184088,0.21498649767744
"1708","WALKING","fBodyAcc_bandsEnergy_25_32_2",-0.912263235788037,0.0866513315929214
"1709","WALKING","fBodyAcc_bandsEnergy_25_48",-0.778017767434553,0.161324741200224
"1710","WALKING","fBodyAcc_bandsEnergy_25_48_1",-0.727516077603949,0.207740382466798
"1711","WALKING","fBodyAcc_bandsEnergy_25_48_2",-0.910044739608595,0.0821874585842213
"1712","WALKING","fBodyAcc_bandsEnergy_33_40",-0.853970237921603,0.1063878514376
"1713","WALKING","fBodyAcc_bandsEnergy_33_40_1",-0.761936936788386,0.200295197284551
"1714","WALKING","fBodyAcc_bandsEnergy_33_40_2",-0.923516377752613,0.0758936972712251
"1715","WALKING","fBodyAcc_bandsEnergy_33_48",-0.85330656518583,0.0970502101984063
"1716","WALKING","fBodyAcc_bandsEnergy_33_48_1",-0.722216204834418,0.206395870000925
"1717","WALKING","fBodyAcc_bandsEnergy_33_48_2",-0.904427164444251,0.084533997127824
"1718","WALKING","fBodyAcc_bandsEnergy_41_48",-0.852162506772067,0.107203306030969
"1719","WALKING","fBodyAcc_bandsEnergy_41_48_1",-0.729477892118467,0.200943109964865
"1720","WALKING","fBodyAcc_bandsEnergy_41_48_2",-0.870820798955285,0.111964676177873
"1721","WALKING","fBodyAcc_bandsEnergy_49_56",-0.905266862789199,0.0852016274887547
"1722","WALKING","fBodyAcc_bandsEnergy_49_56_1",-0.771720080504065,0.198815938338085
"1723","WALKING","fBodyAcc_bandsEnergy_49_56_2",-0.878891051554007,0.111414229416761
"1724","WALKING","fBodyAcc_bandsEnergy_49_64",-0.914378054876307,0.0857703440762412
"1725","WALKING","fBodyAcc_bandsEnergy_49_64_1",-0.816623465739257,0.184534353601592
"1726","WALKING","fBodyAcc_bandsEnergy_49_64_2",-0.891513138681765,0.104952760200081
"1727","WALKING","fBodyAcc_bandsEnergy_57_64",-0.932450291754762,0.100366057358863
"1728","WALKING","fBodyAcc_bandsEnergy_57_64_1",-0.895690017811847,0.173880066801571
"1729","WALKING","fBodyAcc_bandsEnergy_57_64_2",-0.924394961279907,0.117193769663527
"1730","WALKING","fBodyAcc_bandsEnergy_9_16",-0.801258125578397,0.118157573808667
"1731","WALKING","fBodyAcc_bandsEnergy_9_16_1",-0.63880345484518,0.236930726002391
"1732","WALKING","fBodyAcc_bandsEnergy_9_16_2",-0.799241040030314,0.164774912719635
"1733","WALKING","fBodyAcc_energy_X",-0.753054528629501,0.102910674600307
"1734","WALKING","fBodyAcc_energy_Y",-0.498457975791115,0.219862948339376
"1735","WALKING","fBodyAcc_energy_Z",-0.706891187905865,0.170542577747465
"1736","WALKING","fBodyAcc_entropy_X",0.540026692247387,0.117958750222683
"1737","WALKING","fBodyAcc_entropy_Y",0.531068498408827,0.112735166434313
"1738","WALKING","fBodyAcc_entropy_Z",0.432387498391986,0.148364676666798
"1739","WALKING","fBodyAcc_iqr_X",-0.313768790005993,0.195287561877149
"1740","WALKING","fBodyAcc_iqr_Y",-0.246701031418223,0.202743654532967
"1741","WALKING","fBodyAcc_iqr_Z",-0.485912835529443,0.176442136356191
"1742","WALKING","fBodyAcc_kurtosis_X",-0.49210106719489,0.259477177184895
"1743","WALKING","fBodyAcc_kurtosis_Y",-0.740620975874158,0.144677374122654
"1744","WALKING","fBodyAcc_kurtosis_Z",-0.571077290334204,0.262654995598856
"1745","WALKING","fBodyAcc_mad_X",-0.252552631825108,0.156294744305775
"1746","WALKING","fBodyAcc_mad_Y",-0.0274996534835482,0.198235053733144
"1747","WALKING","fBodyAcc_mad_Z",-0.297217146058769,0.201356998565711
"1748","WALKING","fBodyAcc_max_X",-0.442246813095819,0.155804716812578
"1749","WALKING","fBodyAcc_max_Y",-0.361498655278351,0.182397424025885
"1750","WALKING","fBodyAcc_max_Z",-0.34613176409061,0.244673562001487
"1751","WALKING","fBodyAcc_maxInds_X",-0.764452434047619,0.0621531870914359
"1752","WALKING","fBodyAcc_maxInds_Y",-0.698838558390825,0.215746431298503
"1753","WALKING","fBodyAcc_maxInds_Z",-0.777182165708479,0.184061808716199
"1754","WALKING","fBodyAcc_mean_X",-0.297890931822619,0.15334240466004
"1755","WALKING","fBodyAcc_mean_Y",-0.0423392245272938,0.198569264983813
"1756","WALKING","fBodyAcc_mean_Z",-0.341840674953966,0.190639590243654
"1757","WALKING","fBodyAcc_meanFreq_X",-0.28685827761899,0.142187704585159
"1758","WALKING","fBodyAcc_meanFreq_Y",0.0518636618040337,0.163579121667974
"1759","WALKING","fBodyAcc_meanFreq_Z",0.0749560748261487,0.198535746841188
"1760","WALKING","fBodyAcc_min_X",-0.73935304879849,0.21130735736359
"1761","WALKING","fBodyAcc_min_Y",-0.762107437107491,0.196774112064501
"1762","WALKING","fBodyAcc_min_Z",-0.844617051316492,0.126413688736234
"1763","WALKING","fBodyAcc_skewness_X",-0.111500182050488,0.21791973433446
"1764","WALKING","fBodyAcc_skewness_Y",-0.40075684766324,0.156392414512162
"1765","WALKING","fBodyAcc_skewness_Z",-0.302537263561376,0.258583195294246
"1766","WALKING","fBodyAcc_sma",-0.128029814126864,0.15108243714209
"1767","WALKING","fBodyAcc_std_X",-0.322835798362427,0.145966185592282
"1768","WALKING","fBodyAcc_std_Y",-0.0772063416317422,0.197633654197371
"1769","WALKING","fBodyAcc_std_Z",-0.296078309260848,0.213893216390605
"1770","WALKING","fBodyAccJerk_bandsEnergy_1_16",-0.77381927354878,0.119019212834838
"1771","WALKING","fBodyAccJerk_bandsEnergy_1_16_1",-0.641646538055787,0.209357681011184
"1772","WALKING","fBodyAccJerk_bandsEnergy_1_16_2",-0.752216099642044,0.190611542271153
"1773","WALKING","fBodyAccJerk_bandsEnergy_1_24",-0.702245789388502,0.147785720817947
"1774","WALKING","fBodyAccJerk_bandsEnergy_1_24_1",-0.534607850218961,0.223185950916947
"1775","WALKING","fBodyAccJerk_bandsEnergy_1_24_2",-0.767403036333496,0.178991353365657
"1776","WALKING","fBodyAccJerk_bandsEnergy_1_8",-0.818959948141696,0.0983700127110407
"1777","WALKING","fBodyAccJerk_bandsEnergy_1_8_1",-0.70121093758705,0.167466374742226
"1778","WALKING","fBodyAccJerk_bandsEnergy_1_8_2",-0.811578150969803,0.134207405352453
"1779","WALKING","fBodyAccJerk_bandsEnergy_17_24",-0.695887631803717,0.204496018329383
"1780","WALKING","fBodyAccJerk_bandsEnergy_17_24_1",-0.535049125378688,0.283971308907676
"1781","WALKING","fBodyAccJerk_bandsEnergy_17_24_2",-0.820841457545296,0.162118690750252
"1782","WALKING","fBodyAccJerk_bandsEnergy_17_32",-0.66795572711144,0.217871542266324
"1783","WALKING","fBodyAccJerk_bandsEnergy_17_32_1",-0.548275100204338,0.275909688163148
"1784","WALKING","fBodyAccJerk_bandsEnergy_17_32_2",-0.867057351990128,0.111783028802636
"1785","WALKING","fBodyAccJerk_bandsEnergy_25_32",-0.793729019721835,0.174460504676072
"1786","WALKING","fBodyAccJerk_bandsEnergy_25_32_1",-0.761484035748026,0.20395682666058
"1787","WALKING","fBodyAccJerk_bandsEnergy_25_32_2",-0.91530989466899,0.0835938655337154
"1788","WALKING","fBodyAccJerk_bandsEnergy_25_48",-0.738510490120325,0.18193379085674
"1789","WALKING","fBodyAccJerk_bandsEnergy_25_48_1",-0.74142761140842,0.190066601478635
"1790","WALKING","fBodyAccJerk_bandsEnergy_25_48_2",-0.912990085955285,0.0792387335085798
"1791","WALKING","fBodyAccJerk_bandsEnergy_33_40",-0.862579634994193,0.100493704941314
"1792","WALKING","fBodyAccJerk_bandsEnergy_33_40_1",-0.803816596479442,0.164344963321046
"1793","WALKING","fBodyAccJerk_bandsEnergy_33_40_2",-0.929881118577236,0.0728913356029337
"1794","WALKING","fBodyAccJerk_bandsEnergy_33_48",-0.837475921329849,0.103647489412693
"1795","WALKING","fBodyAccJerk_bandsEnergy_33_48_1",-0.717773068738095,0.201342841848959
"1796","WALKING","fBodyAccJerk_bandsEnergy_33_48_2",-0.909341525778165,0.0826544609851624
"1797","WALKING","fBodyAccJerk_bandsEnergy_41_48",-0.829342132074332,0.119143551303345
"1798","WALKING","fBodyAccJerk_bandsEnergy_41_48_1",-0.712756403767363,0.206198852286675
"1799","WALKING","fBodyAccJerk_bandsEnergy_41_48_2",-0.877442998371661,0.109392133142143
"1800","WALKING","fBodyAccJerk_bandsEnergy_49_56",-0.896284024570848,0.0879024622406266
"1801","WALKING","fBodyAccJerk_bandsEnergy_49_56_1",-0.812383042385598,0.142618222829427
"1802","WALKING","fBodyAccJerk_bandsEnergy_49_56_2",-0.849842622649826,0.140929798046194
"1803","WALKING","fBodyAccJerk_bandsEnergy_49_64",-0.892648447015099,0.0916083481582532
"1804","WALKING","fBodyAccJerk_bandsEnergy_49_64_1",-0.826855396706156,0.131349248936412
"1805","WALKING","fBodyAccJerk_bandsEnergy_49_64_2",-0.850201607053717,0.139757264105707
"1806","WALKING","fBodyAccJerk_bandsEnergy_57_64",-0.971903906289199,0.0558585080431403
"1807","WALKING","fBodyAccJerk_bandsEnergy_57_64_1",-0.927074495820557,0.126049032329785
"1808","WALKING","fBodyAccJerk_bandsEnergy_57_64_2",-0.936089405989547,0.123435928562536
"1809","WALKING","fBodyAccJerk_bandsEnergy_9_16",-0.773355453246225,0.14086766812107
"1810","WALKING","fBodyAccJerk_bandsEnergy_9_16_1",-0.682423935962852,0.206031502692702
"1811","WALKING","fBodyAccJerk_bandsEnergy_9_16_2",-0.788564119879675,0.181641912219013
"1812","WALKING","fBodyAccJerk_energy_X",-0.711305054131533,0.146299311486441
"1813","WALKING","fBodyAccJerk_energy_Y",-0.570554523094367,0.205198569028468
"1814","WALKING","fBodyAccJerk_energy_Z",-0.841606856908827,0.115942362152943
"1815","WALKING","fBodyAccJerk_entropy_X",0.517530195664925,0.137770132606713
"1816","WALKING","fBodyAccJerk_entropy_Y",0.555793994233449,0.141671080427616
"1817","WALKING","fBodyAccJerk_entropy_Z",0.328088663181376,0.186613962674126
"1818","WALKING","fBodyAccJerk_iqr_X",-0.270255731944681,0.207578724109684
"1819","WALKING","fBodyAccJerk_iqr_Y",-0.386581340256973,0.176214933909437
"1820","WALKING","fBodyAccJerk_iqr_Z",-0.522435459019164,0.172644557934866
"1821","WALKING","fBodyAccJerk_kurtosis_X",-0.618465629852033,0.199222268793308
"1822","WALKING","fBodyAccJerk_kurtosis_Y",-0.711054605629936,0.197792527140091
"1823","WALKING","fBodyAccJerk_kurtosis_Z",-0.701589369494599,0.213241164296304
"1824","WALKING","fBodyAccJerk_mad_X",-0.167841525965855,0.216400097462092
"1825","WALKING","fBodyAccJerk_mad_Y",-0.138452184470499,0.212994725238703
"1826","WALKING","fBodyAccJerk_mad_Z",-0.482964452079071,0.186236634801577
"1827","WALKING","fBodyAccJerk_max_X",-0.410419705833653,0.190481165129493
"1828","WALKING","fBodyAccJerk_max_Y",-0.23108041607054,0.235654144957333
"1829","WALKING","fBodyAccJerk_max_Z",-0.534280259857236,0.220276277575285
"1830","WALKING","fBodyAccJerk_maxInds_X",-0.453821138211382,0.196014705110965
"1831","WALKING","fBodyAccJerk_maxInds_Y",-0.384761904761905,0.162227651146782
"1832","WALKING","fBodyAccJerk_maxInds_Z",-0.321486643437863,0.191805686513025
"1833","WALKING","fBodyAccJerk_mean_X",-0.31112743843018,0.171811369143927
"1834","WALKING","fBodyAccJerk_mean_Y",-0.170395065771795,0.197779306900531
"1835","WALKING","fBodyAccJerk_mean_Z",-0.451010514389593,0.186534090433085
"1836","WALKING","fBodyAccJerk_meanFreq_X",-0.258388290587468,0.14458081351622
"1837","WALKING","fBodyAccJerk_meanFreq_Y",-0.354659109992689,0.170958979803087
"1838","WALKING","fBodyAccJerk_meanFreq_Z",-0.24068649680518,0.201728048050005
"1839","WALKING","fBodyAccJerk_min_X",-0.775608273341638,0.179341938134857
"1840","WALKING","fBodyAccJerk_min_Y",-0.689196721365331,0.253869035274872
"1841","WALKING","fBodyAccJerk_min_Z",-0.764093716006969,0.203072126036901
"1842","WALKING","fBodyAccJerk_skewness_X",-0.149227889307602,0.210755265390337
"1843","WALKING","fBodyAccJerk_skewness_Y",-0.221067039517753,0.193964912812067
"1844","WALKING","fBodyAccJerk_skewness_Z",-0.309842734939776,0.225886193599449
"1845","WALKING","fBodyAccJerk_sma",-0.194150773768118,0.17223330846008
"1846","WALKING","fBodyAccJerk_std_X",-0.287897688500499,0.191054230076871
"1847","WALKING","fBodyAccJerk_std_Y",-0.0908699078702335,0.22649876429757
"1848","WALKING","fBodyAccJerk_std_Z",-0.506329080412654,0.190678693679761
"1849","WALKING","fBodyAccMag_energy",-0.76605393796748,0.0993716635981545
"1850","WALKING","fBodyAccMag_entropy",0.451805529250871,0.1297334873538
"1851","WALKING","fBodyAccMag_iqr",-0.475183172763182,0.157502983294164
"1852","WALKING","fBodyAccMag_kurtosis",-0.761674393643438,0.129005330103704
"1853","WALKING","fBodyAccMag_mad",-0.355583147863432,0.143411929711783
"1854","WALKING","fBodyAccMag_max",-0.646100501771196,0.0889118170049909
"1855","WALKING","fBodyAccMag_maxInds",-0.643037365434379,0.228893895889083
"1856","WALKING","fBodyAccMag_mean",-0.275558097404657,0.174033899492176
"1857","WALKING","fBodyAccMag_meanFreq",0.184417205519328,0.138241777237696
"1858","WALKING","fBodyAccMag_min",-0.806156426951219,0.141745745680705
"1859","WALKING","fBodyAccMag_skewness",-0.477939859160859,0.15590761463186
"1860","WALKING","fBodyAccMag_sma",-0.275558097404657,0.174033899492176
"1861","WALKING","fBodyAccMag_std",-0.480002278144599,0.1086580506284
"1862","WALKING","fBodyBodyAccJerkMag_energy",-0.666556567321719,0.162945056611659
"1863","WALKING","fBodyBodyAccJerkMag_entropy",0.352437798528107,0.167090773615877
"1864","WALKING","fBodyBodyAccJerkMag_iqr",-0.351559371814983,0.188071136765919
"1865","WALKING","fBodyBodyAccJerkMag_kurtosis",-0.320794804001887,0.387130202778174
"1866","WALKING","fBodyBodyAccJerkMag_mad",-0.193003170751161,0.215155439745306
"1867","WALKING","fBodyBodyAccJerkMag_max",-0.303183977466702,0.208765783995742
"1868","WALKING","fBodyBodyAccJerkMag_maxInds",-0.88918385416957,0.0323431598976539
"1869","WALKING","fBodyBodyAccJerkMag_mean",-0.214653971925401,0.199189211122288
"1870","WALKING","fBodyBodyAccJerkMag_meanFreq",0.0773140386701899,0.166781341796354
"1871","WALKING","fBodyBodyAccJerkMag_min",-0.604658793843827,0.252092307285778
"1872","WALKING","fBodyBodyAccJerkMag_skewness",0.011228890620043,0.315935071761778
"1873","WALKING","fBodyBodyAccJerkMag_sma",-0.214653971925401,0.199189211122288
"1874","WALKING","fBodyBodyAccJerkMag_std",-0.221617770280105,0.204430167117959
"1875","WALKING","fBodyBodyGyroJerkMag_energy",-0.844772259255517,0.174468468218905
"1876","WALKING","fBodyBodyGyroJerkMag_entropy",0.388799193280836,0.176876588870196
"1877","WALKING","fBodyBodyGyroJerkMag_iqr",-0.504809333208711,0.245139558468663
"1878","WALKING","fBodyBodyGyroJerkMag_kurtosis",-0.400268482178235,0.371718719200114
"1879","WALKING","fBodyBodyGyroJerkMag_mad",-0.490641218509582,0.258668465729854
"1880","WALKING","fBodyBodyGyroJerkMag_max",-0.531052779370441,0.23799953717278
"1881","WALKING","fBodyBodyGyroJerkMag_maxInds",-0.886197293908246,0.0478023660435069
"1882","WALKING","fBodyBodyGyroJerkMag_mean",-0.515516844208937,0.223155643444349
"1883","WALKING","fBodyBodyGyroJerkMag_meanFreq",0.130805801208583,0.161450456988556
"1884","WALKING","fBodyBodyGyroJerkMag_min",-0.724700176414924,0.20970936605632
"1885","WALKING","fBodyBodyGyroJerkMag_skewness",-0.0713076530159233,0.320070748642452
"1886","WALKING","fBodyBodyGyroJerkMag_sma",-0.515516844208937,0.223155643444349
"1887","WALKING","fBodyBodyGyroJerkMag_std",-0.514404823691173,0.246269917709309
"1888","WALKING","fBodyBodyGyroMag_energy",-0.784949009123635,0.169123460072396
"1889","WALKING","fBodyBodyGyroMag_entropy",0.541917108635308,0.133682496585658
"1890","WALKING","fBodyBodyGyroMag_iqr",-0.447918327192503,0.209164057076795
"1891","WALKING","fBodyBodyGyroMag_kurtosis",-0.676337320523751,0.200707433079425
"1892","WALKING","fBodyBodyGyroMag_mad",-0.424990192795401,0.192775422014292
"1893","WALKING","fBodyBodyGyroMag_max",-0.53385607735122,0.198621159496856
"1894","WALKING","fBodyBodyGyroMag_maxInds",-0.725542749616725,0.185287009753648
"1895","WALKING","fBodyBodyGyroMag_mean",-0.409173038476359,0.212386687537609
"1896","WALKING","fBodyBodyGyroMag_meanFreq",0.163203814253339,0.201165224266678
"1897","WALKING","fBodyBodyGyroMag_min",-0.788353463520209,0.170910988431519
"1898","WALKING","fBodyBodyGyroMag_skewness",-0.377188428198502,0.217558013372818
"1899","WALKING","fBodyBodyGyroMag_sma",-0.409173038476359,0.212386687537609
"1900","WALKING","fBodyBodyGyroMag_std",-0.47383309359518,0.188232854975188
